,shop_order,lot_number,Product,Date,component,BOM_qty,MOPNO,requested_qty,finished_qty,MQISS,MQREQ
620,198936,                         ,WP8506                             ,20211117,RM160                              ,0,20,90.000,0,0,0
621,198936,                         ,WP8506                             ,20211117,RM157                              ,0,20,90.000,0,0,0
622,198936,                         ,WP8506                             ,20211117,FS10002902                         ,0,0,90.000,0,0,0
623,198936,                         ,WP8506                             ,20211117,RM129                              ,46.592000,25,90.000,0,0,4193.280
624,198936,                         ,WP8506                             ,20211117,RM093                              ,0,25,90.000,0,0,0
625,198936,                         ,WP8506                             ,20211117,RM160                              ,0,25,90.000,0,0,0
626,198936,                         ,WP8506                             ,20211117,RM157                              ,0,25,90.000,0,0,0
627,198936,                         ,WP8506                             ,20211117,FS10002903                         ,0,0,90.000,0,0,0
628,198936,                         ,WP8506                             ,20211117,CL63R1778                          ,1.000000,40,90.000,0,0,90.000
629,198936,                         ,WP8506                             ,20211117,CL63R1777                          ,2.000000,40,90.000,0,0,180.000
630,198936,                         ,WP8506                             ,20211117,CL63R1776                          ,1.000000,40,90.000,0,0,90.000
631,198936,                         ,WP8506                             ,20211117,FS10002960                         ,0,0,90.000,0,0,0
632,199224,21L199224                ,WP8510                             ,20211116,FS20005529                         ,0,0,5700.000,0,0,0
633,199224,21L199224                ,WP8510                             ,20211116,RM129                              ,2.392000,20,5700.000,0,0,13634.400
634,199224,21L199224                ,WP8510                             ,20211116,RM160                              ,0,20,5700.000,0,0,0
635,199224,21L199224                ,WP8510                             ,20211116,RM157                              ,0,20,5700.000,0,0,0
636,199224,21L199224                ,WP8510                             ,20211116,RM093                              ,0,20,5700.000,0,0,0
637,199224,21L199224                ,WP8510                             ,20211116,FS10002829                         ,0,0,5700.000,0,0,0
638,199224,21L199224                ,WP8510                             ,20211116,FS10002964                         ,0,0,5700.000,0,0,0
639,199224,21L199224                ,WP8510                             ,20211117,RM129                              ,0.916022,40,5700.000,0,0,5221.325
640,199224,21L199224                ,WP8510                             ,20211117,PT00065936                         ,0.012823,40,5700.000,0,0,73.090
641,199225,21L199225                ,WP8510                             ,20211116,RM129                              ,2.392000,20,5700.000,0,0,13634.400
642,199225,21L199225                ,WP8510                             ,20211116,RM160                              ,0,20,5700.000,0,0,0
643,199225,21L199225                ,WP8510                             ,20211116,RM157                              ,0,20,5700.000,0,0,0
644,199225,21L199225                ,WP8510                             ,20211116,RM093                              ,0,20,5700.000,0,0,0
645,199225,21L199225                ,WP8510                             ,20211116,FS10002829                         ,0,0,5700.000,0,0,0
646,199225,21L199225                ,WP8510                             ,20211116,FS10002964                         ,0,0,5700.000,0,0,0
647,199225,21L199225                ,WP8510                             ,20211117,RM129                              ,0.916022,40,5700.000,0,0,5221.325
648,199225,21L199225                ,WP8510                             ,20211117,PT00065936                         ,0.012823,40,5700.000,0,0,73.090
649,199226,21L199226                ,WP8510                             ,20211116,RM129                              ,2.392000,20,5700.000,0,0,13634.400
